2025-03-01 10:53:28 - your language is: hebrew,
2025-03-01 10:53:28 - your language is: english,
2025-03-01 10:53:28 - your language is: arabic,
2025-03-01 10:53:28 - your language is: hebrew,
2025-03-01 10:53:29 - your language is: english,
2025-03-01 10:53:30 - your language is: arabic,
2025-03-01 10:53:31 - your language is: hebrew,
2025-03-01 10:53:36 - Ring jumped! voltage: 125.0 -> 9.0,
2025-03-01 10:53:43 - Ring jumped! voltage: 105.0 -> 8.0,
2025-03-01 10:54:08 - Ring jumped! voltage: 265.0 -> 8.0,
2025-03-01 10:56:10 - Ring jumped! voltage: 300.0 -> 6.0,
2025-03-01 10:56:28 - your language is: english,
2025-03-01 10:56:33 - your language is: arabic,
2025-03-01 10:56:40 - your language is: hebrew,
2025-03-01 10:56:41 - your language is: english,
2025-03-01 10:57:21 - Ring jumped! voltage: 282.0 -> 8.0,
2025-03-01 10:57:34 - your language is: arabic,
2025-03-01 10:57:35 - your language is: hebrew,
2025-03-01 10:57:35 - your language is: english,
2025-03-01 10:57:36 - your language is: arabic,
2025-03-01 10:57:40 - your language is: hebrew,
2025-03-01 10:59:56 - your language is: english,
2025-03-01 11:00:34 - Ring jumped! voltage: 301.0 -> 9.0,
2025-03-01 11:00:51 - your language is: arabic,
2025-03-01 11:00:52 - your language is: hebrew,
2025-03-01 11:00:53 - your language is: english,
2025-03-01 11:00:53 - your language is: arabic,
2025-03-01 11:00:54 - your language is: hebrew,
2025-03-01 11:01:27 - your language is: english,
2025-03-01 11:01:33 - your language is: arabic,
2025-03-01 11:06:06 - your language is: hebrew,
2025-03-01 11:06:54 - your language is: english,
2025-03-01 11:07:32 - Ring jumped! voltage: 301.0 -> 8.0,
2025-03-01 11:08:11 - Ring jumped! voltage: 215.0 -> 5.0,
2025-03-01 11:10:39 - your language is: arabic,
2025-03-01 11:10:50 - Ring jumped! voltage: 300.0 -> 8.0,
2025-03-01 11:11:52 - Ring jumped! voltage: 296.0 -> 9.0,
2025-03-01 11:17:57 - Ring jumped! voltage: 302.0 -> 8.0,
2025-03-01 11:18:07 - your language is: hebrew,
2025-03-01 11:18:36 - Ring jumped! voltage: 251.0 -> 6.0,
2025-03-01 11:19:04 - Ring jumped! voltage: 233.0 -> 8.0,
2025-03-01 11:19:29 - Ring jumped! voltage: 267.0 -> 8.0,
2025-03-01 11:23:34 - your language is: english,
2025-03-01 11:23:38 - your language is: arabic,
2025-03-01 11:25:11 - Ring jumped! voltage: 302.0 -> 9.0,
2025-03-01 11:25:13 - your language is: hebrew,
2025-03-01 11:25:48 - Ring jumped! voltage: 248.0 -> 9.0,
2025-03-01 11:26:35 - your language is: english,
2025-03-01 11:26:36 - Ring jumped! voltage: 293.0 -> 7.0,
2025-03-01 11:26:39 - your language is: arabic,
2025-03-01 11:26:42 - your language is: hebrew,
2025-03-01 11:26:43 - your language is: english,
2025-03-01 11:26:46 - your language is: arabic,
2025-03-01 11:27:11 - your language is: hebrew,
2025-03-01 11:27:29 - your language is: english,
2025-03-01 11:29:56 - Ring jumped! voltage: 301.0 -> 9.0,
2025-03-01 11:30:05 - your language is: arabic,
2025-03-01 11:30:07 - your language is: hebrew,
2025-03-01 11:31:32 - Ring jumped! voltage: 296.0 -> 8.0,
2025-03-01 11:33:18 - your language is: english,
2025-03-01 11:35:07 - Ring jumped! voltage: 301.0 -> 2.0,
2025-03-01 11:35:10 - your language is: arabic,
2025-03-01 11:35:11 - your language is: hebrew,
2025-03-01 11:35:16 - your language is: english,
2025-03-01 11:35:31 - Ring jumped! voltage: 109.0 -> 9.0,
2025-03-01 11:35:51 - Ring jumped! voltage: 108.0 -> 7.0,
2025-03-01 11:36:31 - Ring jumped! voltage: 286.0 -> 9.0,
2025-03-01 11:36:36 - your language is: arabic,
2025-03-01 11:36:39 - your language is: hebrew,
2025-03-01 11:36:41 - your language is: english,
2025-03-01 11:39:20 - Ring jumped! voltage: 300.0 -> 8.0,
2025-03-01 11:39:32 - Ring jumped! voltage: 189.0 -> 8.0,
2025-03-01 11:39:41 - your language is: arabic,
2025-03-01 11:40:17 - your language is: hebrew,
2025-03-01 11:40:21 - Ring jumped! voltage: 290.0 -> 9.0,
2025-03-01 11:40:22 - your language is: english,
2025-03-01 11:40:51 - Ring jumped! voltage: 112.0 -> 6.0,
2025-03-01 11:41:00 - Ring jumped! voltage: 105.0 -> 5.0,
2025-03-01 11:41:05 - your language is: arabic,
2025-03-01 11:41:07 - your language is: hebrew,
2025-03-01 11:41:20 - Ring jumped! voltage: 235.0 -> 6.0,
2025-03-01 11:41:49 - Ring jumped! voltage: 276.0 -> 9.0,
2025-03-01 11:41:52 - your language is: english,
2025-03-01 11:41:52 - Ring jumped! voltage: 51.0 -> 7.0,
2025-03-01 11:42:19 - Ring jumped! voltage: 271.0 -> 4.0,
2025-03-01 11:42:36 - your language is: arabic,
2025-03-01 11:43:17 - Ring jumped! voltage: 232.0 -> 7.0,
2025-03-01 11:44:05 - Ring jumped! voltage: 260.0 -> 5.0,
2025-03-01 11:44:07 - your language is: hebrew,
2025-03-01 11:44:40 - Ring jumped! voltage: 284.0 -> 9.0,
2025-03-01 11:44:49 - your language is: english,
2025-03-01 11:44:51 - Ring jumped! voltage: 110.0 -> 9.0,
2025-03-01 11:45:24 - Ring jumped! voltage: 257.0 -> 5.0,
2025-03-01 11:46:34 - Ring jumped! voltage: 297.0 -> 6.0,
2025-03-01 11:46:44 - your language is: arabic,
2025-03-01 11:47:07 - your language is: hebrew,
2025-03-01 11:47:08 - your language is: english,
2025-03-01 11:47:10 - your language is: arabic,
2025-03-01 11:47:22 - your language is: hebrew,
2025-03-01 11:47:31 - Ring jumped! voltage: 267.0 -> 4.0,
2025-03-01 11:47:31 - your language is: english,
2025-03-01 11:47:32 - your language is: arabic,
2025-03-01 11:47:36 - your language is: hebrew,
2025-03-01 11:47:43 - your language is: english,
2025-03-01 11:47:55 - your language is: arabic,
2025-03-01 11:47:57 - Ring jumped! voltage: 268.0 -> 6.0,
2025-03-01 11:48:18 - your language is: hebrew,
2025-03-01 11:48:24 - Ring jumped! voltage: 274.0 -> 9.0,
2025-03-01 11:52:13 - Ring jumped! voltage: 302.0 -> 8.0,
2025-03-01 11:54:22 - your language is: english,
2025-03-01 11:54:25 - Ring jumped! voltage: 300.0 -> 7.0,
2025-03-01 11:54:38 - your language is: arabic,
2025-03-01 11:54:39 - Ring jumped! voltage: 161.0 -> 9.0,
2025-03-01 11:54:45 - your language is: hebrew,
2025-03-01 11:54:45 - your language is: english,
2025-03-01 11:54:46 - your language is: arabic,
2025-03-01 11:54:47 - your language is: hebrew,
2025-03-01 11:54:48 - your language is: english,
2025-03-01 11:54:49 - your language is: arabic,
2025-03-01 11:54:49 - your language is: hebrew,
2025-03-01 11:54:50 - your language is: english,
2025-03-01 11:54:55 - your language is: arabic,
2025-03-01 11:54:55 - your language is: hebrew,
2025-03-01 11:54:59 - your language is: english,
2025-03-01 11:55:03 - Ring jumped! voltage: 216.0 -> 6.0,
2025-03-01 11:55:08 - your language is: arabic,
2025-03-01 11:55:10 - your language is: hebrew,
2025-03-01 11:55:22 - your language is: english,
2025-03-01 11:55:22 - your language is: arabic,
2025-03-01 11:55:23 - your language is: hebrew,
2025-03-01 11:55:29 - your language is: english,
2025-03-01 11:55:30 - your language is: arabic,
2025-03-01 11:55:30 - your language is: hebrew,
2025-03-01 11:55:30 - Ring jumped! voltage: 270.0 -> 9.0,
2025-03-01 11:55:31 - your language is: english,
2025-03-01 11:55:53 - Ring jumped! voltage: 243.0 -> 6.0,
2025-03-01 11:56:19 - Ring jumped! voltage: 111.0 -> 9.0,
2025-03-01 11:57:14 - Ring jumped! voltage: 290.0 -> 4.0,
2025-03-01 11:58:06 - Ring jumped! voltage: 295.0 -> 8.0,
2025-03-01 12:06:46 - Ring jumped! voltage: 305.0 -> 8.0,
2025-03-01 12:07:29 - Ring jumped! voltage: 290.0 -> 6.0,
2025-03-01 12:08:31 - Ring jumped! voltage: 295.0 -> 9.0,
2025-03-01 12:08:31 - your language is: arabic,
2025-03-01 12:09:01 - Ring jumped! voltage: 264.0 -> 7.0,
2025-03-01 12:10:01 - Ring jumped! voltage: 295.0 -> 9.0,
2025-03-01 12:11:53 - Ring jumped! voltage: 301.0 -> 9.0,
2025-03-01 12:12:37 - Ring jumped! voltage: 159.0 -> 8.0,
2025-03-01 12:12:59 - your language is: hebrew,
2025-03-01 12:13:08 - your language is: english,
2025-03-01 12:13:58 - Ring jumped! voltage: 291.0 -> 8.0,
2025-03-01 12:14:09 - Ring jumped! voltage: 127.0 -> 7.0,
2025-03-01 12:14:30 - Ring jumped! voltage: 238.0 -> 7.0,
2025-03-01 12:15:08 - Ring jumped! voltage: 265.0 -> 0.0,
2025-03-01 12:15:09 - your language is: arabic,
2025-03-01 12:15:15 - your language is: hebrew,
2025-03-01 12:22:23 - Ring jumped! voltage: 301.0 -> 4.0,
2025-03-01 12:24:26 - Ring jumped! voltage: 300.0 -> 2.0,
2025-03-01 12:25:22 - your language is: english,
2025-03-01 12:25:25 - Ring jumped! voltage: 292.0 -> 2.0,
2025-03-01 12:25:28 - Ring jumped! voltage: 53.0 -> 0.0,
2025-03-01 12:25:32 - your language is: arabic,
2025-03-01 12:25:45 - Ring jumped! voltage: 128.0 -> 3.0,
2025-03-01 12:26:03 - your language is: hebrew,
2025-03-01 12:26:04 - your language is: english,
2025-03-01 12:26:06 - your language is: arabic,
2025-03-01 12:26:08 - your language is: hebrew,
2025-03-01 12:26:11 - your language is: english,
2025-03-01 12:26:16 - your language is: arabic,
2025-03-01 12:26:16 - your language is: hebrew,
2025-03-01 12:26:21 - your language is: english,
2025-03-01 12:26:29 - your language is: arabic,
2025-03-01 12:26:29 - your language is: hebrew,
2025-03-01 12:26:31 - your language is: english,
2025-03-01 12:26:33 - your language is: arabic,
2025-03-01 12:26:34 - your language is: hebrew,
2025-03-01 12:26:34 - your language is: english,
2025-03-01 12:26:34 - your language is: arabic,
2025-03-01 12:26:35 - your language is: hebrew,
2025-03-01 12:26:36 - your language is: english,
2025-03-01 12:26:38 - your language is: arabic,
2025-03-01 12:26:38 - your language is: hebrew,
2025-03-01 12:26:38 - your language is: english,
2025-03-01 12:26:38 - your language is: arabic,
2025-03-01 12:26:39 - your language is: hebrew,
2025-03-01 12:26:39 - your language is: english,
2025-03-01 12:26:40 - your language is: arabic,
2025-03-01 12:26:40 - your language is: hebrew,
2025-03-01 12:26:40 - your language is: english,
2025-03-01 12:26:40 - your language is: arabic,
2025-03-01 12:26:41 - your language is: hebrew,
2025-03-01 12:26:41 - your language is: english,
2025-03-01 12:26:41 - your language is: arabic,
2025-03-01 12:26:41 - your language is: hebrew,
2025-03-01 12:26:41 - your language is: english,
2025-03-01 12:26:42 - your language is: arabic,
2025-03-01 12:26:42 - your language is: hebrew,
2025-03-01 12:26:42 - your language is: english,
2025-03-01 12:26:42 - your language is: arabic,
2025-03-01 12:26:42 - your language is: hebrew,
2025-03-01 12:26:43 - your language is: english,
2025-03-01 12:26:43 - your language is: arabic,
2025-03-01 12:26:43 - your language is: hebrew,
2025-03-01 12:26:43 - your language is: english,
2025-03-01 12:26:45 - your language is: arabic,
2025-03-01 12:26:45 - your language is: hebrew,
2025-03-01 12:26:45 - your language is: english,
2025-03-01 12:26:46 - your language is: arabic,
2025-03-01 12:26:46 - your language is: hebrew,
2025-03-01 12:26:46 - your language is: english,
2025-03-01 12:26:46 - your language is: arabic,
2025-03-01 12:26:46 - your language is: hebrew,
2025-03-01 12:26:46 - your language is: english,
2025-03-01 12:26:46 - your language is: arabic,
2025-03-01 12:26:47 - your language is: hebrew,
2025-03-01 12:26:47 - your language is: english,
2025-03-01 12:26:47 - your language is: arabic,
2025-03-01 12:26:47 - your language is: hebrew,
2025-03-01 12:26:47 - your language is: english,
2025-03-01 12:26:47 - your language is: arabic,
2025-03-01 12:26:48 - your language is: hebrew,
2025-03-01 12:26:48 - your language is: english,
2025-03-01 12:26:48 - your language is: arabic,
2025-03-01 12:26:48 - your language is: hebrew,
2025-03-01 12:26:48 - your language is: english,
2025-03-01 12:26:48 - your language is: arabic,
2025-03-01 12:26:49 - your language is: hebrew,
2025-03-01 12:26:49 - your language is: english,
2025-03-01 12:26:49 - your language is: arabic,
2025-03-01 12:35:50 - Ring jumped! voltage: 301.0 -> 0.0,
2025-03-01 12:36:21 - your language is: hebrew,
2025-03-01 12:36:22 - your language is: english,
2025-03-01 12:36:25 - your language is: arabic,
2025-03-01 12:36:29 - your language is: hebrew,
2025-03-01 12:36:32 - your language is: english,
2025-03-01 12:36:33 - your language is: arabic,
2025-03-01 12:36:36 - your language is: hebrew,
2025-03-01 12:36:42 - your language is: english,
2025-03-01 12:36:44 - your language is: arabic,
2025-03-01 12:36:50 - your language is: hebrew,
2025-03-01 12:37:01 - your language is: english,
2025-03-01 12:37:03 - your language is: arabic,
2025-03-01 12:37:24 - your language is: hebrew,
2025-03-01 12:37:28 - Ring jumped! voltage: 249.0 -> 7.0,
2025-03-01 12:38:02 - your language is: english,
2025-03-01 12:38:05 - Ring jumped! voltage: 282.0 -> 4.0,
2025-03-01 12:38:43 - Ring jumped! voltage: 288.0 -> 8.0,
2025-03-01 12:38:59 - Ring jumped! voltage: 70.0 -> 2.0,
2025-03-01 12:39:10 - Ring jumped! voltage: 92.0 -> 6.0,
2025-03-01 12:39:40 - your language is: arabic,
2025-03-01 12:39:41 - your language is: hebrew,
2025-03-01 12:39:42 - your language is: english,
2025-03-01 12:39:57 - Ring jumped! voltage: 290.0 -> 4.0,
2025-03-01 12:40:31 - Ring jumped! voltage: 282.0 -> 8.0,
2025-03-01 12:40:44 - your language is: arabic,
2025-03-01 12:40:46 - your language is: hebrew,
2025-03-01 12:40:48 - your language is: english,
2025-03-01 12:44:03 - Ring jumped! voltage: 301.0 -> 2.0,
2025-03-01 12:44:40 - your language is: arabic,
2025-03-01 12:45:47 - Ring jumped! voltage: 297.0 -> 4.0,
2025-03-01 12:47:04 - your language is: hebrew,
2025-03-01 12:47:39 - your language is: english,
2025-03-01 12:48:29 - Ring jumped! voltage: 250.0 -> 6.0,
2025-03-01 12:48:29 - your language is: arabic,
2025-03-01 12:48:51 - your language is: hebrew,
2025-03-01 12:48:55 - Ring jumped! voltage: 268.0 -> 9.0,
2025-03-01 12:49:12 - your language is: english,
2025-03-01 12:49:21 - your language is: arabic,
2025-03-01 12:49:22 - your language is: hebrew,
2025-03-01 12:49:26 - Ring jumped! voltage: 277.0 -> 9.0,
2025-03-01 12:49:54 - Ring jumped! voltage: 275.0 -> 6.0,
2025-03-01 12:50:00 - your language is: english,
2025-03-01 12:50:21 - your language is: arabic,
2025-03-01 12:50:22 - your language is: hebrew,
2025-03-01 12:50:25 - Ring jumped! voltage: 281.0 -> 8.0,
2025-03-01 12:52:10 - Ring jumped! voltage: 300.0 -> 7.0,
2025-03-01 12:52:38 - Ring jumped! voltage: 241.0 -> 2.0,
2025-03-01 12:56:13 - Ring jumped! voltage: 300.0 -> 5.0,
2025-03-01 12:58:24 - Ring jumped! voltage: 299.0 -> 9.0,
2025-03-01 12:58:34 - your language is: english,
2025-03-01 12:59:31 - Ring jumped! voltage: 296.0 -> 9.0,
2025-03-01 13:00:02 - Ring jumped! voltage: 262.0 -> 9.0,
2025-03-01 13:00:20 - your language is: arabic,
2025-03-01 13:00:24 - your language is: hebrew,
2025-03-01 13:00:46 - your language is: english,
2025-03-01 13:00:50 - Ring jumped! voltage: 276.0 -> 7.0,
2025-03-01 13:01:36 - Ring jumped! voltage: 291.0 -> 8.0,
2025-03-01 13:03:25 - Ring jumped! voltage: 299.0 -> 9.0,
2025-03-01 13:04:46 - Ring jumped! voltage: 298.0 -> 9.0,
2025-03-01 13:04:51 - your language is: arabic,
2025-03-01 13:04:53 - your language is: hebrew,
2025-03-01 13:05:04 - Ring jumped! voltage: 226.0 -> 6.0,
2025-03-01 13:05:07 - your language is: english,
2025-03-01 13:05:09 - your language is: arabic,
2025-03-01 13:05:11 - Ring jumped! voltage: 53.0 -> 5.0,
2025-03-01 13:05:16 - your language is: hebrew,
2025-03-01 13:05:18 - your language is: english,
2025-03-01 13:05:40 - Ring jumped! voltage: 224.0 -> 8.0,
2025-03-01 13:05:41 - your language is: arabic,
2025-03-01 13:05:43 - your language is: hebrew,
2025-03-01 13:05:46 - your language is: english,
2025-03-01 13:05:54 - your language is: arabic,
2025-03-01 13:05:57 - your language is: hebrew,
2025-03-01 13:06:34 - your language is: english,
2025-03-01 13:07:05 - your language is: arabic,
2025-03-01 13:07:06 - your language is: hebrew,
2025-03-01 13:07:10 - your language is: english,
2025-03-01 13:13:00 - Ring jumped! voltage: 303.0 -> 6.0,
2025-03-01 13:13:10 - your language is: arabic,
2025-03-01 13:13:10 - Ring jumped! voltage: 73.0 -> 0.0,
2025-03-01 13:13:37 - Ring jumped! voltage: 250.0 -> 0.0,
2025-03-01 13:14:15 - Ring jumped! voltage: 277.0 -> 0.0,
2025-03-01 13:14:35 - Ring jumped! voltage: 101.0 -> 3.0,
2025-03-01 13:15:24 - Ring jumped! voltage: 289.0 -> 7.0,
2025-03-01 13:15:30 - your language is: hebrew,
2025-03-01 13:15:33 - your language is: english,
2025-03-01 13:15:35 - your language is: arabic,
2025-03-01 13:15:43 - your language is: hebrew,
2025-03-01 13:15:52 - your language is: english,
2025-03-01 13:15:55 - your language is: arabic,
2025-03-01 13:15:59 - your language is: hebrew,
2025-03-01 13:16:00 - your language is: english,
2025-03-01 13:16:39 - Ring jumped! voltage: 280.0 -> 8.0,
2025-03-01 13:17:20 - your language is: arabic,
2025-03-01 13:17:23 - Ring jumped! voltage: 286.0 -> 2.0,
2025-03-01 13:22:48 - Ring jumped! voltage: 301.0 -> 9.0,
2025-03-01 13:23:12 - Ring jumped! voltage: 226.0 -> 8.0,
2025-03-01 13:23:58 - Ring jumped! voltage: 288.0 -> 7.0,
2025-03-01 13:30:53 - your language is: hebrew,
2025-03-01 13:35:18 - Ring jumped! voltage: 316.0 -> 6.0,
2025-03-01 13:35:49 - Ring jumped! voltage: 172.0 -> 9.0,
2025-03-01 13:36:44 - Ring jumped! voltage: 288.0 -> 7.0,
2025-03-01 13:36:47 - your language is: english,
2025-03-01 13:36:48 - your language is: arabic,
2025-03-01 13:36:54 - your language is: hebrew,
2025-03-01 13:37:03 - Ring jumped! voltage: 239.0 -> 9.0,
2025-03-01 13:37:03 - your language is: english,
2025-03-01 13:37:13 - Ring jumped! voltage: 120.0 -> 8.0,
2025-03-01 13:37:31 - your language is: arabic,
2025-03-01 13:37:35 - Ring jumped! voltage: 250.0 -> 7.0,
2025-03-01 13:38:35 - Ring jumped! voltage: 294.0 -> 8.0,
2025-03-01 13:41:07 - Ring jumped! voltage: 300.0 -> 9.0,
2025-03-01 13:44:56 - Ring jumped! voltage: 300.0 -> 4.0,
2025-03-01 13:45:23 - Ring jumped! voltage: 123.0 -> 5.0,
2025-03-01 13:46:06 - your language is: hebrew,
2025-03-01 13:46:07 - your language is: english,
2025-03-01 13:46:11 - your language is: arabic,
2025-03-01 13:46:13 - your language is: hebrew,
2025-03-01 13:46:19 - your language is: english,
2025-03-01 13:46:21 - your language is: arabic,
2025-03-01 13:46:23 - your language is: hebrew,
2025-03-01 13:46:24 - your language is: english,
2025-03-01 13:46:29 - your language is: arabic,
2025-03-01 13:46:36 - your language is: hebrew,
2025-03-01 13:46:38 - your language is: english,
2025-03-01 13:46:43 - your language is: arabic,
2025-03-01 13:47:03 - your language is: hebrew,
2025-03-01 13:47:07 - Ring jumped! voltage: 229.0 -> 6.0,
2025-03-01 13:47:11 - your language is: english,
2025-03-01 13:47:13 - your language is: arabic,
2025-03-01 13:47:15 - your language is: hebrew,
2025-03-01 13:47:25 - your language is: english,
2025-03-01 13:47:35 - Ring jumped! voltage: 126.0 -> 6.0,
2025-03-01 13:47:37 - your language is: arabic,
2025-03-01 13:47:39 - your language is: hebrew,
2025-03-01 13:47:45 - Ring jumped! voltage: 121.0 -> 5.0,
2025-03-01 13:47:58 - your language is: english,
2025-03-01 13:48:08 - Ring jumped! voltage: 243.0 -> 9.0,
2025-03-01 13:48:13 - your language is: arabic,
2025-03-01 13:48:31 - Ring jumped! voltage: 254.0 -> 8.0,
2025-03-01 13:48:33 - your language is: hebrew,
2025-03-01 13:49:03 - Ring jumped! voltage: 278.0 -> 7.0,
2025-03-01 13:49:05 - your language is: english,
2025-03-01 13:49:07 - your language is: arabic,
2025-03-01 13:49:08 - your language is: hebrew,
2025-03-01 13:49:08 - your language is: english,
2025-03-01 13:49:09 - your language is: arabic,
2025-03-01 13:49:09 - your language is: hebrew,
2025-03-01 13:49:12 - your language is: english,
2025-03-01 13:49:16 - your language is: arabic,
2025-03-01 13:49:44 - Ring jumped! voltage: 278.0 -> 9.0,
2025-03-01 13:49:47 - your language is: hebrew,
2025-03-01 13:50:36 - Ring jumped! voltage: 293.0 -> 2.0,
2025-03-01 13:50:39 - your language is: english,
2025-03-01 13:51:04 - Ring jumped! voltage: 273.0 -> 8.0,
2025-03-01 13:51:07 - your language is: arabic,
2025-03-01 13:51:27 - your language is: hebrew,
2025-03-01 13:51:36 - Ring jumped! voltage: 281.0 -> 5.0,
2025-03-01 13:51:48 - your language is: english,
2025-03-01 13:52:08 - Ring jumped! voltage: 281.0 -> 7.0,
2025-03-01 13:52:10 - your language is: arabic,
2025-03-01 13:52:29 - Ring jumped! voltage: 253.0 -> 4.0,
2025-03-01 13:52:59 - Ring jumped! voltage: 274.0 -> 5.0,
2025-03-01 13:53:38 - Ring jumped! voltage: 217.0 -> 4.0,
2025-03-01 13:53:47 - Ring jumped! voltage: 91.0 -> 4.0,
2025-03-01 13:54:10 - your language is: hebrew,
2025-03-01 13:55:24 - Ring jumped! voltage: 296.0 -> 7.0,
2025-03-01 13:55:32 - Ring jumped! voltage: 66.0 -> 9.0,
2025-03-01 14:07:24 - Ring jumped! voltage: 306.0 -> 8.0,
2025-03-01 14:08:24 - Ring jumped! voltage: 285.0 -> 6.0,
2025-03-01 14:08:27 - your language is: english,
2025-03-01 14:09:04 - Ring jumped! voltage: 271.0 -> 0.0,
2025-03-01 14:09:23 - Ring jumped! voltage: 241.0 -> 9.0,
2025-03-01 14:24:58 - Ring jumped! voltage: 302.0 -> 7.0,
2025-03-01 14:25:08 - Ring jumped! voltage: 117.0 -> 8.0,
2025-03-01 14:25:28 - your language is: arabic,
2025-03-01 14:25:28 - Ring jumped! voltage: 124.0 -> 9.0,
2025-03-01 14:26:04 - Ring jumped! voltage: 283.0 -> 8.0,
2025-03-01 14:26:35 - Ring jumped! voltage: 278.0 -> 9.0,
2025-03-01 14:26:45 - your language is: hebrew,
2025-03-01 14:26:47 - your language is: english,
2025-03-01 14:26:51 - your language is: arabic,
2025-03-01 14:26:54 - Ring jumped! voltage: 105.0 -> 6.0,
2025-03-01 14:27:28 - Ring jumped! voltage: 121.0 -> 8.0,
2025-03-01 14:27:33 - Ring jumped! voltage: 114.0 -> 4.0,
2025-03-01 14:28:12 - Ring jumped! voltage: 121.0 -> 6.0,
2025-03-01 14:29:09 - Ring jumped! voltage: 292.0 -> 6.0,
2025-03-01 14:29:12 - your language is: hebrew,
2025-03-01 14:33:32 - Ring jumped! voltage: 302.0 -> 9.0,
2025-03-01 14:33:44 - your language is: english,
2025-03-01 14:33:48 - your language is: arabic,
2025-03-01 14:33:49 - your language is: hebrew,
2025-03-01 14:33:56 - your language is: english,
2025-03-01 14:34:00 - your language is: arabic,
2025-03-01 14:34:10 - your language is: hebrew,
2025-03-01 14:34:29 - your language is: english,
2025-03-01 14:34:31 - Ring jumped! voltage: 247.0 -> 9.0,
2025-03-01 14:34:39 - your language is: arabic,
2025-03-01 14:34:41 - your language is: hebrew,
2025-03-01 14:34:56 - your language is: english,
2025-03-01 14:34:59 - Ring jumped! voltage: 267.0 -> 9.0,
